ds,dia_semana,mes,semana_anyo,trimestre,dia_mes,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,es_lunes,es_fin_semana,es_inicio_mes,temporada_gripe,temporada_calor,vuelta_al_cole,es_festivo,es_post_festivo,es_vispera,es_puente,dias_desde_festivo,tmax,tmin,tmed,prec,velmedia,frio_extremo,frio_moderado,calor_extremo,lluvia_alta,lluvia_moderada,ola_calor,amplitud_termica,semana_gripe_alta,semana_tramites_alta,n_eventos_dia,evento_masivo,partido_barca_casa,y
2025-07-30,2,7,31,3,30,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0,0,36,25.9,20.4,23.2,1.5,16.5,0,0,0,0,0,0,5.5,0,0,0,0,0,51.3
2025-07-31,3,7,31,3,31,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0,0,37,28.0,19.6,23.8,0.2,19.5,0,0,0,0,0,0,8.399999999999999,0,0,0,0,0,47.5
2025-08-01,4,8,31,3,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,0,0,0,0,0,38,28.2,19.4,23.8,0.4,16.8,0,0,0,0,0,0,8.8,0,0,1,0,0,44.7
2025-08-02,5,8,31,3,2,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,1,1,0,1,0,0,0,0,0,39,27.5,21.6,24.6,1.6,12.9,0,0,0,0,0,0,5.899999999999999,0,0,0,0,0,37.7
2025-08-03,6,8,31,3,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,1,0,1,0,0,0,0,0,40,27.6,20.9,24.2,0.6,17.3,0,0,0,0,0,0,6.700000000000003,0,0,0,0,0,33.4
2025-08-04,0,8,32,3,4,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,0,0,0,0,0,41,30.0,20.4,25.2,0.1,20.5,0,0,0,0,0,0,9.600000000000001,0,0,0,0,0,48.2
2025-08-05,1,8,32,3,5,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,42,29.6,21.0,25.3,0.0,12.2,0,0,0,0,0,0,8.600000000000001,0,0,0,0,0,41.5
2025-08-06,2,8,32,3,6,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,43,27.9,20.6,24.2,0.0,14.3,0,0,0,0,0,0,7.299999999999997,0,0,0,0,0,42.9
2025-08-07,3,8,32,3,7,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,44,28.9,20.6,24.8,0.0,12.2,0,0,0,0,0,0,8.299999999999997,0,0,0,0,0,42.6
2025-08-08,4,8,32,3,8,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,45,29.1,19.5,24.3,0.0,11.8,0,0,0,0,0,0,9.600000000000001,0,0,0,0,0,44.5
2025-08-09,5,8,32,3,9,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,46,29.4,20.9,25.2,0.0,12.1,0,0,0,0,0,0,8.5,0,0,0,0,0,37.6
2025-08-10,6,8,32,3,10,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,47,33.4,22.2,27.8,0.0,13.3,0,0,1,0,0,1,11.2,0,0,0,0,0,40.8
2025-08-11,0,8,33,3,11,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,0,0,0,0,0,48,32.8,23.8,28.3,0.0,11.1,0,0,0,0,0,0,8.999999999999996,0,0,0,0,0,50.2
2025-08-12,1,8,33,3,12,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,49,32.5,23.3,27.9,0.0,10.2,0,0,0,0,0,0,9.2,0,0,0,0,0,48.7
2025-08-13,2,8,33,3,13,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,50,32.3,23.3,27.8,0.0,13.2,0,0,0,0,0,0,8.999999999999996,0,0,0,0,0,42.4
2025-08-14,3,8,33,3,14,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,1,0,51,34.7,23.8,29.2,0.0,14.3,0,0,1,0,0,1,10.900000000000002,0,0,0,0,0,48.9
2025-08-15,4,8,33,3,15,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,1,0,0,0,0,33.8,22.9,28.4,0.0,13.2,0,0,1,0,0,1,10.899999999999999,0,0,0,0,0,38.5
2025-08-16,5,8,33,3,16,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,1,0,1,1,36.0,24.3,30.2,0.0,16.0,0,0,1,0,0,1,11.7,0,0,0,0,0,47.8
2025-08-17,6,8,33,3,17,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,2,34.2,24.3,29.2,0.0,14.7,0,0,1,0,0,1,9.900000000000002,0,0,0,0,0,40.0
2025-08-18,0,8,34,3,18,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,0,0,0,0,0,3,31.9,23.8,27.8,0.0,13.9,0,0,0,0,0,0,8.099999999999998,0,0,0,0,0,46.4
2025-08-19,1,8,34,3,19,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,4,29.3,25.0,27.2,0.2,11.6,0,0,0,0,0,0,4.300000000000001,0,0,0,0,0,42.2
2025-08-20,2,8,34,3,20,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,5,26.8,19.4,23.1,18.2,13.7,0,0,0,1,0,0,7.400000000000002,0,0,0,0,0,45.7
2025-08-21,3,8,34,3,21,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,6,27.6,18.5,23.0,0.0,17.4,0,0,0,0,0,0,9.100000000000001,0,0,0,0,0,44.0
2025-08-22,4,8,34,3,22,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,7,25.6,20.0,22.8,1.9,13.3,0,0,0,0,0,0,5.600000000000001,0,0,0,0,0,47.0
2025-08-23,5,8,34,3,23,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,8,27.5,19.7,23.6,0.6,15.4,0,0,0,0,0,0,7.800000000000001,0,0,0,0,0,36.6
2025-08-24,6,8,34,3,24,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,9,27.8,19.3,23.6,0.7,12.6,0,0,0,0,0,0,8.5,0,0,0,0,0,34.4
2025-08-25,0,8,35,3,25,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,0,0,0,0,0,10,27.6,21.6,24.6,1.4,11.4,0,0,0,0,0,0,6.0,0,0,0,0,0,45.9
2025-08-26,1,8,35,3,26,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,11,30.0,20.9,25.4,0.0,12.9,0,0,0,0,0,0,9.100000000000001,0,0,0,0,0,46.0
2025-08-27,2,8,35,3,27,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,12,30.2,22.1,26.2,0.4,19.3,0,0,0,0,0,0,8.099999999999998,0,0,0,0,0,41.8
2025-08-28,3,8,35,3,28,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,13,25.6,21.1,23.4,7.5,10.8,0,0,0,0,1,0,4.5,0,0,0,0,0,46.1
2025-08-29,4,8,35,3,29,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,14,28.9,18.4,23.6,1.1,15.5,0,0,0,0,0,0,10.5,0,0,0,0,0,39.9
2025-08-30,5,8,35,3,30,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,15,25.9,17.4,21.6,0.1,16.8,0,0,0,0,0,0,8.5,0,0,0,0,0,37.2
2025-08-31,6,8,35,3,31,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,16,29.0,19.7,24.4,0.4,17.9,0,0,0,0,0,0,9.3,0,0,0,0,0,36.6
2025-09-01,0,9,36,3,1,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,1,0,0,1,0,0,0,0,17,27.8,20.2,24.0,10.8,16.6,0,0,0,0,1,0,7.600000000000001,0,1,0,0,0,56.0
2025-09-02,1,9,36,3,2,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,18,27.2,17.4,22.3,0.0,20.2,0,0,0,0,0,0,9.8,0,1,0,0,0,59.5
2025-09-03,2,9,36,3,3,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,19,27.6,16.0,21.8,0.0,21.8,0,0,0,0,0,0,11.600000000000001,0,1,0,0,0,50.5
2025-09-04,3,9,36,3,4,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,20,28.8,18.9,23.8,0.3,19.4,0,0,0,0,0,0,9.900000000000002,0,1,0,0,0,45.5
2025-09-05,4,9,36,3,5,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,21,25.5,19.8,22.6,0.0,15.1,0,0,0,0,0,0,5.699999999999999,0,1,0,0,0,50.2
2025-09-06,5,9,36,3,6,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,1,0,0,0,1,0,0,0,0,22,27.1,17.3,22.2,0.0,12.7,0,0,0,0,0,0,9.8,0,1,1,0,0,37.4
2025-09-07,6,9,36,3,7,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,1,0,0,0,1,0,0,0,0,23,28.9,19.9,24.4,0.0,11.9,0,0,0,0,0,0,9.0,0,1,0,0,0,39.5
2025-09-08,0,9,37,3,8,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,24,26.9,21.7,24.3,3.0,13.1,0,0,0,0,0,0,5.199999999999999,0,1,0,0,0,51.8
2025-09-09,1,9,37,3,9,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,25,25.1,20.0,22.6,24.3,16.5,0,0,0,1,0,0,5.100000000000001,0,1,0,0,0,57.2
2025-09-10,2,9,37,3,10,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,1,0,26,28.0,18.0,23.0,0.1,17.3,0,0,0,0,0,0,10.0,0,1,0,0,0,50.3
2025-09-11,3,9,37,3,11,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,1,0,0,0,0,23.6,18.3,21.0,8.8,21.9,0,0,0,0,1,0,5.300000000000001,0,1,0,0,0,39.2
2025-09-12,4,9,37,3,12,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,0,1,23.7,18.0,20.8,1.6,14.8,0,0,0,0,0,0,5.699999999999999,0,1,0,0,0,54.6
2025-09-13,5,9,37,3,13,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,1,0,0,0,1,0,0,0,0,2,24.4,19.4,21.9,99.4,14.4,0,0,0,1,0,0,5.0,0,1,0,0,0,53.0
2025-09-14,6,9,37,3,14,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,1,0,0,0,1,0,0,0,0,3,24.2,20.9,22.5,0.0,11.8,0,0,0,0,0,0,3.3000000000000007,0,1,0,0,0,38.8
2025-09-15,0,9,38,3,15,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,4,27.4,19.8,23.6,0.0,15.1,0,0,0,0,0,0,7.599999999999998,0,1,0,0,0,59.8
2025-09-16,1,9,38,3,16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,5,24.9,21.0,23.0,0.4,11.9,0,0,0,0,0,0,3.8999999999999986,0,1,0,0,0,53.9
2025-09-17,2,9,38,3,17,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,6,27.2,20.4,23.8,0.0,13.4,0,0,0,0,0,0,6.800000000000001,0,1,0,0,0,50.9
2025-09-18,3,9,38,3,18,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,7,26.9,20.1,23.5,0.0,9.6,0,0,0,0,0,0,6.799999999999997,0,1,0,0,0,49.6
2025-09-19,4,9,38,3,19,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,8,26.8,19.3,23.0,0.0,12.2,0,0,0,0,0,0,7.5,0,1,0,0,0,51.6
2025-09-20,5,9,38,3,20,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,9,26.5,21.4,24.0,0.9,14.9,0,0,0,0,0,0,5.100000000000001,0,1,0,0,0,36.9
2025-09-21,6,9,38,3,21,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,10,26.6,18.5,22.6,43.2,14.8,0,0,0,1,0,0,8.100000000000001,0,1,0,0,0,43.7
2025-09-22,0,9,39,3,22,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0,11,22.7,15.6,19.2,3.4,11.9,0,0,0,0,0,0,7.1,0,1,0,0,0,56.9
2025-09-23,1,9,39,3,23,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,12,21.6,13.0,17.3,8.3,14.8,0,0,0,0,1,0,8.600000000000001,0,1,0,0,0,52.3
2025-09-24,2,9,39,3,24,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,13,20.6,13.4,17.0,1.7,17.4,0,0,0,0,0,0,7.200000000000001,0,1,1,1,0,47.2
2025-09-25,3,9,39,3,25,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,14,20.9,15.3,18.1,1.3,14.7,0,0,0,0,0,0,5.599999999999998,0,1,0,0,0,48.3
2025-09-26,4,9,39,3,26,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,15,21.5,14.4,18.0,1.8,14.9,0,0,0,0,0,0,7.1,0,1,0,0,0,55.6
2025-09-27,5,9,39,3,27,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,16,22.6,15.4,19.0,0.0,12.2,0,0,0,0,0,0,7.200000000000001,0,1,0,0,0,46.4
2025-09-28,6,9,39,3,28,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,17,22.2,17.5,19.8,0.3,16.3,0,0,0,0,0,0,4.699999999999999,0,1,0,0,0,39.6
2025-09-29,0,9,40,3,29,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0,18,22.6,15.4,19.0,0.3,14.4,0,0,0,0,0,0,7.200000000000001,0,1,0,0,0,57.2
2025-09-30,1,9,40,3,30,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,19,23.2,15.2,19.2,0.0,11.9,0,0,0,0,0,0,8.0,0,1,0,0,0,50.3
2025-10-01,2,10,40,4,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,20,22.4,15.8,19.1,0.3,14.2,0,0,0,0,0,0,6.599999999999998,0,1,1,0,0,47.4
2025-10-02,3,10,40,4,2,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,21,21.7,17.3,19.5,1.3,11.6,0,0,0,0,0,0,4.399999999999999,0,1,0,0,0,48.7
2025-10-03,4,10,40,4,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,22,22.8,15.0,18.9,0.1,8.7,0,0,0,0,0,0,7.800000000000001,0,1,0,0,0,58.2
2025-10-04,5,10,40,4,4,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,23,25.2,16.4,20.8,0.0,13.5,0,0,0,0,0,0,8.8,0,1,0,0,0,44.5
2025-10-05,6,10,40,4,5,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,24,21.6,17.4,19.5,6.4,24.6,0,0,0,0,1,0,4.200000000000003,0,1,0,0,0,42.3
2025-10-06,0,10,41,4,6,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,25,21.7,13.9,17.8,0.2,14.9,0,0,0,0,0,0,7.799999999999999,0,1,0,0,0,56.8
2025-10-07,1,10,41,4,7,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,26,22.3,12.7,17.5,0.0,9.9,0,0,0,0,0,0,9.600000000000001,0,1,0,0,0,60.3
2025-10-08,2,10,41,4,8,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,27,23.3,15.4,19.4,0.0,9.2,0,0,0,0,0,0,7.9,0,1,0,0,0,57.4
2025-10-09,3,10,41,4,9,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,28,22.2,16.6,19.4,7.0,7.5,0,0,0,0,1,0,5.599999999999998,0,1,0,0,0,59.2
2025-10-10,4,10,41,4,10,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,29,23.8,15.7,19.8,0.1,20.0,0,0,0,0,0,0,8.100000000000001,0,1,0,0,0,53.1
2025-10-11,5,10,41,4,11,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,1,1,30,23.5,17.7,20.6,0.0,19.3,0,0,0,0,0,0,5.800000000000001,0,1,0,0,0,48.5
2025-10-12,6,10,41,4,12,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,1,0,0,0,0,22.7,16.2,19.4,1.0,18.5,0,0,0,0,0,0,6.5,0,1,0,0,0,29.2
2025-10-13,0,10,42,4,13,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0,1,22.4,16.9,19.6,6.4,14.6,0,0,0,0,1,0,5.5,0,0,0,0,0,70.3
2025-10-14,1,10,42,4,14,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,2,23.1,16.0,19.6,12.7,11.2,0,0,0,0,1,0,7.100000000000001,0,0,0,0,0,52.2
2025-10-15,2,10,42,4,15,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,3,21.7,14.2,18.0,0.4,9.0,0,0,0,0,0,0,7.5,0,0,0,0,0,53.2
2025-10-16,3,10,42,4,16,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,4,20.3,14.6,17.4,0.0,8.8,0,0,0,0,0,0,5.700000000000001,0,0,0,0,0,48.2
2025-10-17,4,10,42,4,17,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,5,19.9,14.6,17.2,2.2,7.5,0,0,0,0,0,0,5.299999999999999,0,0,0,0,0,51.8
2025-10-18,5,10,42,4,18,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,6,20.7,14.2,17.4,1.7,8.2,0,0,0,0,0,0,6.5,0,0,0,0,0,42.8
2025-10-19,6,10,42,4,19,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,7,22.5,14.3,18.4,0.4,19.9,0,0,0,0,0,0,8.2,0,0,0,0,0,40.4
2025-10-20,0,10,43,4,20,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,8,24.5,16.9,20.7,10.2,20.1,0,0,0,0,1,0,7.600000000000001,0,0,0,0,0,57.2
2025-10-21,1,10,43,4,21,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,9,25.2,14.5,19.8,0.0,15.7,0,0,0,0,0,0,10.7,0,0,0,0,0,52.9
2025-10-22,2,10,43,4,22,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,10,26.3,16.4,21.4,0.0,13.7,0,0,0,0,0,0,9.900000000000002,0,0,0,0,0,55.0
2025-10-23,3,10,43,4,23,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,11,26.0,16.2,21.1,0.0,32.9,0,0,0,0,0,0,9.8,0,0,0,0,0,48.2
2025-10-24,4,10,43,4,24,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,12,22.4,12.6,17.5,0.0,13.0,0,0,0,0,0,0,9.799999999999999,0,0,0,0,0,54.2
2025-10-25,5,10,43,4,25,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,13,22.6,13.4,18.0,3.4,13.1,0,0,0,0,0,0,9.200000000000001,0,0,0,0,0,49.0
2025-10-26,6,10,43,4,26,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,14,18.3,13.8,16.0,2.1,12.3,0,0,0,0,0,0,4.5,0,0,1,0,0,40.7
2025-10-27,0,10,44,4,27,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,15,19.1,9.3,14.2,0.0,12.0,0,1,0,0,0,0,9.8,0,0,0,0,0,58.4
2025-10-28,1,10,44,4,28,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,16,19.9,9.4,14.6,0.0,9.4,0,1,0,0,0,0,10.499999999999998,0,0,0,0,0,56.6
2025-10-29,2,10,44,4,29,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,17,21.4,11.2,16.3,1.2,16.1,0,0,0,0,0,0,10.2,0,0,0,0,0,56.1
2025-10-30,3,10,44,4,30,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,18,22.2,13.7,18.0,0.3,16.1,0,0,0,0,0,0,8.5,0,0,0,0,0,52.1
2025-10-31,4,10,44,4,31,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,19,22.9,11.3,17.1,0.0,12.6,0,0,0,0,0,0,11.599999999999998,0,0,0,0,0,54.6
2025-11-01,5,11,44,4,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,1,1,0,0,1,0,0,0,0,22.5,12.8,17.6,0.0,14.6,0,0,0,0,0,0,9.7,0,0,0,0,0,40.2
2025-11-02,6,11,44,4,2,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,1,1,0,0,0,1,0,1,1,22.9,13.5,18.2,0.0,21.6,0,0,0,0,0,0,9.399999999999999,0,0,1,0,0,47.2
2025-11-03,0,11,45,4,3,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,1,1,0,0,0,0,0,0,2,18.8,10.9,14.8,0.1,9.3,0,0,0,0,0,0,7.9,0,0,0,0,0,63.6
2025-11-04,1,11,45,4,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,3,20.2,9.2,14.7,0.1,12.9,0,1,0,0,0,0,11.0,0,0,0,0,0,62.4
2025-11-05,2,11,45,4,5,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,4,19.7,11.3,15.5,2.0,10.6,0,0,0,0,0,0,8.399999999999999,0,0,0,0,0,55.2
2025-11-06,3,11,45,4,6,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,5,18.6,12.9,15.8,13.0,15.7,0,0,0,0,1,0,5.700000000000001,0,0,0,0,0,53.6
2025-11-07,4,11,45,4,7,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,6,18.9,11.0,15.0,0.0,10.4,0,0,0,0,0,0,7.899999999999999,0,0,0,0,0,54.5
2025-11-08,5,11,45,4,8,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,7,16.8,10.1,13.4,1.5,9.5,0,0,0,0,0,0,6.700000000000001,0,0,0,0,0,50.0
2025-11-09,6,11,45,4,9,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,8,17.4,9.7,13.6,0.0,13.6,0,1,0,0,0,0,7.699999999999999,0,0,0,0,0,51.0
2025-11-10,0,11,46,4,10,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,0,0,0,0,9,18.7,8.4,13.6,0.0,9.6,0,1,0,0,0,0,10.299999999999999,0,0,0,0,0,62.8
2025-11-11,1,11,46,4,11,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,10,19.1,7.5,13.3,0.0,11.3,0,1,0,0,0,0,11.600000000000001,0,0,0,0,0,62.6
2025-11-12,2,11,46,4,12,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,11,19.9,9.4,14.6,0.0,8.9,0,1,0,0,0,0,10.499999999999998,0,0,0,0,0,52.6
2025-11-13,3,11,46,4,13,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,12,20.2,14.3,17.2,0.0,23.1,0,0,0,0,0,0,5.899999999999999,0,0,1,0,0,53.2
