fecha,tmax,tmin,tmed,prec,velmedia
2025-04-12,18.5,10.4,14.4,0.1,9.6
2025-04-13,18.6,12.1,15.4,0.0,9.9
2025-04-14,17.5,13.2,15.4,0.1,12.1
2025-04-15,18.4,12.4,15.4,0.9,18.9
2025-04-16,16.0,9.7,12.8,7.3,12.2
2025-04-17,18.7,7.4,13.0,0.0,17.6
2025-04-18,18.3,9.5,13.9,0.0,13.6
2025-04-19,18.7,11.6,15.2,1.1,24.0
2025-04-20,18.0,7.7,12.8,0.0,17.9
2025-04-21,17.7,9.7,13.7,0.2,17.2
2025-04-22,19.9,10.8,15.4,0.0,14.3
2025-04-23,18.8,11.0,14.9,0.0,18.6
2025-04-24,18.5,10.9,14.7,0.2,14.3
2025-04-25,19.3,10.8,15.0,0.0,14.8
2025-04-26,19.0,13.4,16.2,12.4,14.8
2025-04-27,19.3,9.9,14.6,3.9,10.9
2025-04-28,19.8,12.0,15.9,0.0,11.4
2025-04-29,19.5,10.4,15.0,0.0,11.8
2025-04-30,20.5,12.3,16.4,0.0,15.7
2025-05-01,21.8,13.3,17.6,0.6,20.6
2025-05-02,20.0,16.3,18.2,12.0,19.5
2025-05-03,23.1,15.0,19.0,0.2,14.0
2025-05-04,21.0,15.8,18.4,3.6,15.0
2025-05-05,19.4,12.4,15.9,8.9,10.1
2025-05-06,15.4,10.5,13.0,20.2,19.1
2025-05-07,17.6,8.5,13.0,0.7,15.7
2025-05-08,18.7,9.6,14.2,0.1,13.5
2025-05-09,17.3,13.5,15.4,5.9,12.0
2025-05-10,19.1,12.9,16.0,5.3,18.0
2025-05-11,21.4,14.7,18.0,1.8,15.3
2025-05-12,18.2,11.7,15.0,7.8,11.8
2025-05-13,20.9,10.8,15.8,0.4,12.4
2025-05-14,19.7,11.7,15.7,0.2,14.8
2025-05-15,22.7,11.9,17.3,2.7,10.6
2025-05-16,21.0,14.3,17.6,0.0,18.7
2025-05-17,22.3,13.0,17.6,0.0,16.6
2025-05-18,23.5,12.6,18.0,0.0,19.2
2025-05-19,23.2,13.7,18.4,0.0,13.2
2025-05-20,24.0,13.6,18.8,0.0,16.7
2025-05-21,23.4,14.0,18.7,0.0,13.1
2025-05-22,19.2,15.8,17.5,1.6,20.7
2025-05-23,22.6,13.9,18.2,0.5,15.4
2025-05-24,21.9,12.7,17.3,0.1,17.2
2025-05-25,23.1,13.1,18.1,0.0,13.0
2025-05-26,22.9,15.4,19.2,0.1,16.9
2025-05-27,22.0,15.2,18.6,0.2,17.1
2025-05-28,24.6,15.2,19.9,0.0,13.3
2025-05-29,24.9,17.3,21.1,0.0,13.2
2025-05-30,28.6,17.8,23.2,0.0,15.1
2025-05-31,26.3,17.7,22.0,0.0,10.3
2025-06-01,28.2,18.8,23.5,0.0,16.4
2025-06-02,26.1,20.2,23.2,0.0,20.6
2025-06-03,26.2,19.0,22.6,0.0,20.9
2025-06-04,28.7,19.1,23.9,0.1,21.5
2025-06-05,24.4,18.9,21.6,0.0,15.3
2025-06-06,26.3,19.5,22.9,0.0,13.3
2025-06-07,25.1,17.7,21.4,0.1,13.8
2025-06-08,24.8,19.3,22.0,0.0,18.7
2025-06-09,26.2,18.3,22.2,0.0,18.8
2025-06-10,28.6,20.7,24.6,0.0,14.6
2025-06-11,33.2,20.7,27.0,0.0,18.3
2025-06-12,27.6,20.9,24.2,0.0,14.8
2025-06-13,27.5,21.4,24.4,0.0,14.3
2025-06-14,29.0,21.3,25.2,0.0,11.3
2025-06-15,28.4,21.9,25.2,0.0,16.5
2025-06-16,27.1,20.4,23.8,0.0,19.1
2025-06-17,27.9,20.5,24.2,0.0,13.5
2025-06-18,29.2,20.9,25.0,0.0,13.9
2025-06-19,30.2,21.2,25.7,0.0,15.6
2025-06-20,31.5,22.0,26.8,0.0,16.9
2025-06-21,31.7,23.1,27.4,0.0,17.4
2025-06-22,32.3,23.1,27.7,0.0,17.0
2025-06-23,31.2,22.6,26.9,0.0,16.5
2025-06-24,33.1,21.7,27.4,0.0,18.6
2025-06-25,32.8,22.2,27.5,0.0,15.1
2025-06-26,30.6,24.2,27.4,0.1,15.8
2025-06-27,31.9,22.4,27.2,0.0,19.1
2025-06-28,32.2,23.8,28.0,0.0,13.0
2025-06-29,33.3,24.9,29.1,0.0,13.0
2025-06-30,34.7,24.7,29.7,0.0,13.1
2025-07-01,32.6,24.6,28.6,0.0,11.6
2025-07-02,31.0,23.2,27.1,0.0,13.6
2025-07-03,32.7,25.1,28.9,0.5,16.4
2025-07-04,31.9,23.3,27.6,0.0,16.0
2025-07-05,31.5,24.1,27.8,2.6,13.4
2025-07-06,31.2,22.9,27.0,2.8,16.5
2025-07-07,27.8,21.1,24.5,7.4,19.8
2025-07-08,26.5,20.8,23.6,1.7,22.1
2025-07-09,27.4,21.8,24.6,0.0,16.5
2025-07-10,27.4,22.1,24.8,0.5,14.7
2025-07-11,28.7,22.1,25.4,2.4,15.5
2025-07-12,24.9,19.5,22.2,31.0,18.9
2025-07-13,26.9,18.3,22.6,0.0,15.1
2025-07-14,29.1,19.9,24.5,0.0,15.0
2025-07-15,29.6,20.4,25.0,0.0,14.0
2025-07-16,30.7,22.0,26.4,0.0,19.3
2025-07-17,30.6,22.9,26.8,0.0,16.2
2025-07-18,30.1,22.8,26.4,0.0,14.2
2025-07-19,29.8,24.7,27.2,0.2,17.0
2025-07-20,30.3,23.9,27.1,0.6,19.3
2025-07-21,27.8,23.6,25.7,0.1,16.0
2025-07-22,28.6,20.6,24.6,0.2,18.9
2025-07-23,28.2,20.2,24.2,34.7,11.2
2025-07-24,23.6,20.1,21.8,27.7,12.3
2025-07-25,25.9,18.5,22.2,2.1,18.4
2025-07-26,26.8,17.7,22.2,9.0,15.3
2025-07-27,27.7,19.2,23.4,0.0,16.5
2025-07-28,25.7,21.6,23.6,1.3,14.2
2025-07-29,25.6,20.5,23.0,1.4,18.0
2025-07-30,25.9,20.4,23.2,1.5,16.5
2025-07-31,28.0,19.6,23.8,0.2,19.5
2025-08-01,28.2,19.4,23.8,0.4,16.8
2025-08-02,27.5,21.6,24.6,1.6,12.9
2025-08-03,27.6,20.9,24.2,0.6,17.3
2025-08-04,30.0,20.4,25.2,0.1,20.5
2025-08-05,29.6,21.0,25.3,0.0,12.2
2025-08-06,27.9,20.6,24.2,0.0,14.3
2025-08-07,28.9,20.6,24.8,0.0,12.2
2025-08-08,29.1,19.5,24.3,0.0,11.8
2025-08-09,29.4,20.9,25.2,0.0,12.1
2025-08-10,33.4,22.2,27.8,0.0,13.3
2025-08-11,32.8,23.8,28.3,0.0,11.1
2025-08-12,32.5,23.3,27.9,0.0,10.2
2025-08-13,32.3,23.3,27.8,0.0,13.2
2025-08-14,34.7,23.8,29.2,0.0,14.3
2025-08-15,33.8,22.9,28.4,0.0,13.2
2025-08-16,36.0,24.3,30.2,0.0,16.0
2025-08-17,34.2,24.3,29.2,0.0,14.7
2025-08-18,31.9,23.8,27.8,0.0,13.9
2025-08-19,29.3,25.0,27.2,0.2,11.6
2025-08-20,26.8,19.4,23.1,18.2,13.7
2025-08-21,27.6,18.5,23.0,0.0,17.4
2025-08-22,25.6,20.0,22.8,1.9,13.3
2025-08-23,27.5,19.7,23.6,0.6,15.4
2025-08-24,27.8,19.3,23.6,0.7,12.6
2025-08-25,27.6,21.6,24.6,1.4,11.4
2025-08-26,30.0,20.9,25.4,0.0,12.9
2025-08-27,30.2,22.1,26.2,0.4,19.3
2025-08-28,25.6,21.1,23.4,7.5,10.8
2025-08-29,28.9,18.4,23.6,1.1,15.5
2025-08-30,25.9,17.4,21.6,0.1,16.8
2025-08-31,29.0,19.7,24.4,0.4,17.9
2025-09-01,27.8,20.2,24.0,10.8,16.6
2025-09-02,27.2,17.4,22.3,0.0,20.2
2025-09-03,27.6,16.0,21.8,0.0,21.8
2025-09-04,28.8,18.9,23.8,0.3,19.4
2025-09-05,25.5,19.8,22.6,0.0,15.1
2025-09-06,27.1,17.3,22.2,0.0,12.7
2025-09-07,28.9,19.9,24.4,0.0,11.9
2025-09-08,26.9,21.7,24.3,3.0,13.1
2025-09-09,25.1,20.0,22.6,24.3,16.5
2025-09-10,28.0,18.0,23.0,0.1,17.3
2025-09-11,23.6,18.3,21.0,8.8,21.9
2025-09-12,23.7,18.0,20.8,1.6,14.8
2025-09-13,24.4,19.4,21.9,99.4,14.4
2025-09-14,24.2,20.9,22.5,0.0,11.8
2025-09-15,27.4,19.8,23.6,0.0,15.1
2025-09-16,24.9,21.0,23.0,0.4,11.9
2025-09-17,27.2,20.4,23.8,0.0,13.4
2025-09-18,26.9,20.1,23.5,0.0,9.6
2025-09-19,26.8,19.3,23.0,0.0,12.2
2025-09-20,26.5,21.4,24.0,0.9,14.9
2025-09-21,26.6,18.5,22.6,43.2,14.8
2025-09-22,22.7,15.6,19.2,3.4,11.9
2025-09-23,21.6,13.0,17.3,8.3,14.8
2025-09-24,20.6,13.4,17.0,1.7,17.4
2025-09-25,20.9,15.3,18.1,1.3,14.7
2025-09-26,21.5,14.4,18.0,1.8,14.9
2025-09-27,22.6,15.4,19.0,0.0,12.2
2025-09-28,22.2,17.5,19.8,0.3,16.3
2025-09-29,22.6,15.4,19.0,0.3,14.4
2025-09-30,23.2,15.2,19.2,0.0,11.9
2025-10-01,22.4,15.8,19.1,0.3,14.2
2025-10-02,21.7,17.3,19.5,1.3,11.6
2025-10-03,22.8,15.0,18.9,0.1,8.7
2025-10-04,25.2,16.4,20.8,0.0,13.5
2025-10-05,21.6,17.4,19.5,6.4,24.6
2025-10-06,21.7,13.9,17.8,0.2,14.9
2025-10-07,22.3,12.7,17.5,0.0,9.9
2025-10-08,23.3,15.4,19.4,0.0,9.2
2025-10-09,22.2,16.6,19.4,7.0,7.5
2025-10-10,23.8,15.7,19.8,0.1,20.0
2025-10-11,23.5,17.7,20.6,0.0,19.3
2025-10-12,22.7,16.2,19.4,1.0,18.5
2025-10-13,22.4,16.9,19.6,6.4,14.6
2025-10-14,23.1,16.0,19.6,12.7,11.2
2025-10-15,21.7,14.2,18.0,0.4,9.0
2025-10-16,20.3,14.6,17.4,0.0,8.8
2025-10-17,19.9,14.6,17.2,2.2,7.5
2025-10-18,20.7,14.2,17.4,1.7,8.2
2025-10-19,22.5,14.3,18.4,0.4,19.9
2025-10-20,24.5,16.9,20.7,10.2,20.1
2025-10-21,25.2,14.5,19.8,0.0,15.7
2025-10-22,26.3,16.4,21.4,0.0,13.7
2025-10-23,26.0,16.2,21.1,0.0,32.9
2025-10-24,22.4,12.6,17.5,0.0,13.0
2025-10-25,22.6,13.4,18.0,3.4,13.1
2025-10-26,18.3,13.8,16.0,2.1,12.3
2025-10-27,19.1,9.3,14.2,0.0,12.0
2025-10-28,19.9,9.4,14.6,0.0,9.4
2025-10-29,21.4,11.2,16.3,1.2,16.1
2025-10-30,22.2,13.7,18.0,0.3,16.1
2025-10-31,22.9,11.3,17.1,0.0,12.6
2025-11-01,22.5,12.8,17.6,0.0,14.6
2025-11-02,22.9,13.5,18.2,0.0,21.6
2025-11-03,18.8,10.9,14.8,0.1,9.3
2025-11-04,20.2,9.2,14.7,0.1,12.9
2025-11-05,19.7,11.3,15.5,2.0,10.6
2025-11-06,18.6,12.9,15.8,13.0,15.7
2025-11-07,18.9,11.0,15.0,0.0,10.4
2025-11-08,16.8,10.1,13.4,1.5,9.5
2025-11-09,17.4,9.7,13.6,0.0,13.6
2025-11-10,18.7,8.4,13.6,0.0,9.6
2025-11-11,19.1,7.5,13.3,0.0,11.3
2025-11-12,19.9,9.4,14.6,0.0,8.9
2025-11-13,20.2,14.3,17.2,0.0,23.1
2025-11-14,21.1,14.6,17.8,0.3,16.6
2025-11-15,21.7,14.9,18.3,0.1,15.4
2025-11-16,20.6,13.4,17.0,1.4,13.3
2025-11-17,18.4,10.3,14.4,0.2,10.0
2025-11-18,16.7,8.8,12.8,0.1,11.2
2025-11-19,13.3,5.3,9.3,0.0,14.5
2025-11-20,11.7,4.3,8.0,0.9,11.9
2025-11-21,11.5,3.7,7.6,0.0,23.2
2025-11-22,14.0,5.3,9.6,0.0,22.7
2025-11-23,15.8,4.8,10.3,0.0,10.7
2025-11-24,19.3,11.4,15.4,0.0,26.9
2025-11-25,17.0,8.6,12.8,0.0,14.1
2025-11-26,14.8,7.3,11.0,0.0,21.3
2025-11-27,12.9,4.6,8.8,0.0,13.5
2025-11-28,14.4,3.1,8.8,0.0,9.0
2025-11-29,16.7,3.5,10.1,0.0,11.4
2025-11-30,14.7,6.4,10.6,0.0,8.6
2025-12-01,15.3,5.1,10.2,0.0,10.0
2025-12-02,15.7,5.9,10.8,0.1,12.9
2025-12-03,14.7,6.0,10.4,0.3,14.3
2025-12-04,10.4,5.1,7.8,1.6,11.9
2025-12-05,15.7,6.4,11.0,0.0,12.4
2025-12-06,18.8,6.5,12.6,0.0,10.2
2025-12-07,19.1,6.8,13.0,0.0,11.5
2025-12-08,18.0,7.4,12.7,0.0,10.0
2025-12-09,17.0,5.2,11.1,0.0,12.5
2025-12-10,18.4,6.8,12.6,0.0,10.4
2025-12-11,16.3,6.2,11.2,0.0,8.9
2025-12-12,16.4,6.9,11.6,0.2,8.1
2025-12-13,16.8,9.1,13.0,0.3,12.7
2025-12-14,14.9,5.0,10.0,2.6,11.9
2025-12-15,15.2,9.3,12.2,36.3,14.4
2025-12-16,14.9,8.1,11.5,2.1,14.3
2025-12-17,15.8,8.6,12.2,0.0,12.0
2025-12-18,15.3,7.0,11.2,0.0,9.2
2025-12-19,15.6,7.2,11.4,1.5,9.7
2025-12-20,14.0,11.0,12.5,12.5,9.3
2025-12-21,14.9,9.2,12.0,2.7,15.5
2025-12-22,11.1,7.4,9.2,10.6,16.5
2025-12-23,9.4,5.5,7.4,4.6,18.1
2025-12-24,13.8,4.3,9.0,0.0,17.4
2025-12-25,12.5,7.5,10.0,5.8,20.4
2025-12-26,12.2,10.4,11.3,15.2,26.1
2025-12-27,12.8,10.8,11.8,43.9,30.1
2025-12-28,15.0,9.9,12.4,0.6,17.1
2025-12-29,13.5,8.4,11.0,19.9,9.8
2025-12-30,14.2,6.2,10.2,0.0,11.7
2025-12-31,12.0,5.9,9.0,0.2,11.5
2026-01-01,12.5,2.6,7.6,0.0,15.3
2026-01-02,11.1,4.4,7.8,0.0,10.9
2026-01-03,11.3,5.8,8.6,1.7,13.4
2026-01-04,9.3,6.9,8.1,2.9,10.4
2026-01-05,7.4,4.8,6.1,1.1,12.4
2026-01-06,9.8,0.5,5.2,0.0,14.3
2026-01-07,8.4,-0.0,4.2,0.0,13.9
2026-01-08,14.9,4.1,9.5,0.0,20.1
2026-01-09,15.9,8.8,12.4,0.0,27.6
2026-01-10,13.3,6.2,9.8,0.1,21.7
2026-01-11,12.7,3.1,7.9,0.0,9.4
2026-01-12,14.5,3.4,9.0,0.0,13.2
2026-01-13,15.7,5.6,10.6,0.0,9.4
2026-01-14,14.4,5.0,9.7,0.0,8.4
2026-01-15,14.5,5.2,9.8,0.0,13.1
2026-01-16,13.7,4.7,9.2,0.1,7.6
2026-01-17,12.8,8.9,10.9,36.4,22.1
2026-01-18,12.4,10.3,11.4,11.9,17.0
2026-01-19,13.3,8.0,10.6,6.3,17.2
2026-01-20,11.9,8.0,10.0,42.1,23.8
2026-01-21,13.8,6.7,10.2,0.9,16.8
2026-01-22,14.3,7.4,10.9,2.1,12.7
2026-01-23,15.3,5.6,10.4,0.0,14.5
2026-01-24,7.3,4.3,5.8,27.6,19.1
2026-01-25,13.8,4.5,9.2,0.0,20.7
2026-01-26,13.8,8.3,11.0,0.3,27.7
2026-01-27,14.6,7.1,10.8,4.5,22.1
2026-01-28,10.5,7.0,8.8,0.2,20.0
2026-01-29,15.0,6.8,10.9,0.0,14.6
2026-01-30,15.9,7.6,11.8,0.4,22.1
2026-01-31,15.7,8.4,12.0,0.5,22.0
2026-02-01,13.3,6.2,9.8,0.3,19.6
2026-02-02,13.4,5.5,9.4,2.7,16.9
2026-02-03,15.0,4.9,10.0,0.0,17.8
2026-02-04,14.0,5.1,9.6,0.7,16.2
2026-02-05,15.2,7.8,11.5,2.5,23.4
2026-02-06,17.3,10.6,14.0,0.0,19.1
2026-02-07,14.7,9.3,12.0,0.0,18.9
2026-02-08,15.9,6.2,11.0,5.3,10.7
2026-02-09,14.8,6.1,10.4,0.3,11.5
2026-02-10,19.5,8.3,13.9,2.7,15.7
2026-02-11,20.4,12.6,16.5,4.4,33.0
2026-02-12,18.0,12.8,15.4,0.0,42.6
2026-02-13,13.9,9.9,11.9,18.6,21.6
2026-02-14,17.6,8.6,13.1,0.1,21.2
2026-02-15,13.5,6.8,10.2,0.0,26.1
2026-02-16,19.8,11.2,15.5,0.0,22.9
2026-02-17,14.2,9.1,11.6,0.0,13.9
2026-02-18,16.4,8.3,12.4,0.0,16.7
2026-02-19,16.7,10.6,13.6,0.0,26.9
2026-02-20,16.6,9.0,12.8,0.0,24.2
2026-02-21,18.4,5.8,12.1,0.0,12.1
2026-02-22,17.7,5.7,11.7,0.0,10.9
2026-02-23,18.0,7.3,12.6,0.0,8.8
2026-02-24,20.5,6.6,13.6,0.0,14.3
2026-02-25,15.6,6.6,11.1,0.0,9.8
2026-02-26,15.1,7.3,11.2,0.0,8.0
2026-02-27,16.0,5.9,11.0,0.0,12.3
2026-02-28,14.3,8.7,11.5,0.9,12.2
2026-03-01,15.4,8.9,12.2,2.5,12.6
2026-03-02,14.3,6.3,10.3,0.1,11.4
